step,time_s,ALLKE_mJ,ALLSE_mJ,ETOTAL_mJ
Step-Separation,0.15004298090934753,2079.48583984375,12117.30859375,-11415.5126953125
Step-Separation,0.15104255080223083,2077.37744140625,12112.78125,-11413.75390625
Step-Separation,0.15204212069511414,2075.298828125,12146.658203125,-11409.982421875
Step-Separation,0.15304169058799744,2073.216064453125,12143.173828125,-11408.119140625
Step-Separation,0.15404126048088074,2071.158447265625,12176.9384765625,-11403.837890625
Step-Separation,0.15504083037376404,2069.100830078125,12171.5615234375,-11404.974609375
Step-Separation,0.15604040026664734,2067.07080078125,12202.875,-11402.3056640625
Step-Separation,0.15703997015953064,2065.039794921875,12206.6640625,-11394.5107421875
Step-Separation,0.15803954005241394,2063.037841796875,12240.5185546875,-11389.244140625
Step-Separation,0.15903910994529724,2061.027587890625,12244.1708984375,-11382.224609375
Step-Separation,0.16003867983818054,2059.03857421875,12279.693359375,-11374.83203125
Step-Separation,0.16103824973106384,2057.054443359375,12286.287109375,-11365.55859375
Step-Separation,0.16203781962394714,2055.0849609375,12318.0419921875,-11360.2421875
Step-Separation,0.16303738951683044,2053.1181640625,12327.5556640625,-11349.6953125
Step-Separation,0.16403695940971375,2051.169189453125,12365.0078125,-11338.3095703125
Step-Separation,0.16503652930259705,2049.220458984375,12373.34375,-11329.6455078125
Step-Separation,0.16603609919548035,2047.299560546875,12409.2890625,-11318.861328125
Step-Separation,0.16703566908836365,2045.3778076171875,12421.861328125,-11306.53515625
Step-Separation,0.16803523898124695,2043.4754638671875,12463.9365234375,-11289.5546875
Step-Separation,0.16903480887413025,2041.569580078125,12476.8427734375,-11277.4765625
Step-Separation,0.17003437876701355,2039.6873779296875,12513.427734375,-11265.3232421875
Step-Separation,0.17103394865989685,2037.7969970703125,12528.8857421875,-11252.0439453125
Step-Separation,0.17203351855278015,2035.938232421875,12570.6416015625,-11235.73828125
Step-Separation,0.17303308844566345,2034.088134765625,12593.7822265625,-11214.7998046875
Step-Separation,0.17403265833854675,2032.2275390625,12631.0087890625,-11199.990234375
Step-Separation,0.17503222823143005,2030.387939453125,12652.17578125,-11182.5546875
Step-Separation,0.17603179812431335,2028.5611572265625,12694.5224609375,-11162.9404296875
Step-Separation,0.17703136801719666,2026.732666015625,12716.9951171875,-11144.1494140625
Step-Separation,0.17803093791007996,2024.9205322265625,12756.2021484375,-11126.9609375
Step-Separation,0.17903050780296326,2023.111328125,12777.1826171875,-11111.0576171875
Step-Separation,0.18003007769584656,2021.3245849609375,12820.783203125,-11088.5537109375
Step-Separation,0.18102964758872986,2019.5391845703125,12845.376953125,-11069.6728515625
Step-Separation,0.18202921748161316,2017.760009765625,12889.375,-11046.775390625
Step-Separation,0.18302878737449646,2015.9913330078125,12916.5888671875,-11026.3583984375
Step-Separation,0.18402835726737976,2014.236572265625,12959.33203125,-11003.7587890625
Step-Separation,0.18502792716026306,2012.4866943359375,12989.78125,-10981.1396484375
Step-Separation,0.18602749705314636,2010.7467041015625,13031.0556640625,-10959.7236328125
Step-Separation,0.18702706694602966,2009.0128173828125,13064.64453125,-10934.4423828125
Step-Separation,0.18802663683891296,2007.2864990234375,13108.3701171875,-10910.0087890625
Step-Separation,0.18902620673179626,2005.56640625,13141.716796875,-10886.0869140625
Step-Separation,0.19002577662467957,2003.85693359375,13186.712890625,-10859.56640625
Step-Separation,0.19102534651756287,2002.156005859375,13226.41796875,-10829.91796875
Step-Separation,0.19202491641044617,2000.459228515625,13270.2470703125,-10803.9765625
Step-Separation,0.19302448630332947,1998.7696533203125,13308.7548828125,-10776.341796875
Step-Separation,0.19402405619621277,1997.091064453125,13352.646484375,-10749.76171875
Step-Separation,0.19502362608909607,1995.41357421875,13394.6640625,-10719.509765625
Step-Separation,0.19602319598197937,1993.7369384765625,13440.1337890625,-10690.4228515625
Step-Separation,0.19702276587486267,1992.06982421875,13483.412109375,-10659.556640625
Step-Separation,0.19802233576774597,1990.410400390625,13529.181640625,-10629.73828125
Step-Separation,0.19902190566062927,1988.77685546875,13572.3466796875,-10599.6982421875
Step-Separation,0.20000000298023224,1987.2691650390625,13618.6298828125,-10567.91015625
