node_id,x,y,z,ux,uy,uz,u_mag,s11,s22,s12,smises,vx,vy,vz,v_mag,defect_label
4633,689.08905,3000.0,2507.54,-0.0043150773,0.31785446,0.2962767,0.43454569578170776,-0.7141204923391342,-0.34153563901782036,0.0,0.6262402683496475,-0.0059723696,1.8868529,1.991926,2.7437233924865723,0
4634,689.08905,2950.0002,2507.54,-0.004468784,0.31951886,0.3212182,0.45309314131736755,-0.759882777929306,-0.34965986758470535,0.0,0.6657057404518127,0.010525731,1.8868119,2.1409433,2.85373592376709,0
4635,689.08905,2900.0,2507.54,-0.004603081,0.3212209,0.34636086,0.47240862250328064,-0.8069303408265114,-0.3578322269022465,0.0,0.7066749483346939,0.03120727,1.887051,2.2949107,2.971287727355957,0
4636,689.08905,2850.0,2507.54,-0.0047245794,0.32296485,0.37163043,0.49237972497940063,-0.8505510985851288,-0.3654337041079998,0.0,0.744900144636631,0.017063484,1.8866372,2.4404728,3.0847365856170654,0
4637,689.08905,2800.0,2507.54,-0.0048455605,0.32473385,0.39702803,0.5129393935203552,-0.8916823714971542,-0.3725913129746914,0.0,0.7810817733407021,0.0047457144,1.886809,2.6113157,3.221651792526245,0
4638,689.08905,2750.0,2507.54,-0.0049391887,0.32653615,0.4226464,0.5341163277626038,-0.9345791637897491,-0.37988534569740295,0.0,0.8190203458070755,-0.031853296,1.8884653,2.7721906,3.3544533252716064,0
4639,689.08905,2700.0002,2507.54,-0.005021508,0.32837114,0.44841492,0.5558136105537415,-0.9799772128462791,-0.38738081604242325,0.0,0.8593956753611565,-0.019748159,1.8885045,2.9125752,3.471301317214966,0
4640,689.08905,2650.0,2507.54,-0.005083878,0.33024138,0.4744426,0.5780839323997498,-1.0258794948458672,-0.3946036249399185,0.0,0.900449775159359,-0.0033198,1.8867347,3.0725422,3.6055922508239746,0
4641,689.08905,2600.0,2507.54,-0.00515394,0.33214244,0.5005514,0.6007469296455383,-1.0678845942020416,-0.40063365921378136,0.0,0.9381766021251678,0.045875,1.885177,3.2007835,3.7149713039398193,0
4642,689.08905,2550.0,2507.54,-0.005205843,0.33406276,0.52694434,0.623935341835022,-1.10838583111763,-0.4059855341911316,0.0,0.974639356136322,0.04093022,1.8834491,3.3649597,3.856424570083618,0
4643,689.08905,2500.0,2507.54,-0.0052594403,0.3360044,0.55348545,0.6475127935409546,-1.150891363620758,-0.4122583456337452,0.0,1.0130680054426193,0.023590704,1.8821872,3.5134637,3.985926866531372,0
4644,689.08905,2450.0002,2507.54,-0.005272023,0.33797982,0.5803213,0.6715884208679199,-1.1950035840272903,-0.4188953824341297,0.0,1.0530255734920502,-0.037956916,1.8807111,3.6913216,4.142990589141846,0
4645,689.08905,2400.0,2507.54,-0.0052916612,0.33998054,0.60733026,0.6960350871086121,-1.2367734014987946,-0.42412323504686356,0.0,1.0911095291376114,-0.044782445,1.8812748,3.836861,4.273488521575928,0
4646,689.08905,2350.0,2507.54,-0.005304736,0.3420006,0.6345569,0.7208709716796875,-1.2732649594545364,-0.42825885862112045,0.0,1.1245417445898056,-0.024903448,1.8821131,3.9946306,4.4158854484558105,0
4647,689.08905,2300.0,2507.54,-0.0053222515,0.3440367,0.6620379,0.7461124658584595,-1.3109778612852097,-0.43209661915898323,0.0,1.1591820865869522,0.044479262,1.881907,4.1115184,4.521961688995361,0
4648,689.08905,2250.0,2507.54,-0.005332797,0.3460867,0.6897833,0.771754801273346,-1.3542420864105225,-0.4364382326602936,0.0,1.199048101902008,0.0647478,1.8824546,4.270489,4.667430400848389,0
4649,736.98505,3600.0,2493.8833,-0.0019129976,0.29363823,0.0044691637,0.2936784625053406,-0.1288656136021018,-0.22935241274535656,0.0,0.2273092195391655,0.0034113247,1.8499322,0.09884096,1.8525739908218384,0
4650,736.98505,3550.0,2493.8833,-0.002239951,0.294801,0.028152153,0.2961505949497223,-0.17899024114012718,-0.2389325425028801,0.0,0.24176418781280518,-0.011065237,1.8508433,0.2606747,1.869142770767212,0
4651,736.98505,3500.0,2493.8833,-0.002548152,0.29600582,0.051913515,0.3005344569683075,-0.22919154353439808,-0.24825954250991344,0.0,0.2635119128972292,-0.0009002092,1.8529534,0.41747057,1.8993995189666748,0
4652,736.98505,3450.0,2493.8833,-0.0028505917,0.29725173,0.075729966,0.3067600727081299,-0.27919390983879566,-0.25761423259973526,0.0,0.2905987799167633,-0.0062132496,1.8522028,0.5774383,1.9401363134384155,0
