step,time_s,ALLKE_mJ,ALLSE_mJ,ETOTAL_mJ
Step-Preload,0.0025046970695257187,1.0042455196380615,-1.8693823221838102e-05,-0.00016760431753937155
Step-Preload,0.002604696899652481,1.075657606124878,-1.864277510321699e-05,-0.0001592269109096378
Step-Preload,0.0027046967297792435,1.1487674713134766,-1.8289769286639057e-05,-0.0001536192576168105
Step-Preload,0.002804696559906006,1.2235091924667358,-1.747717396938242e-05,-0.00015184341464191675
Step-Preload,0.0029046963900327682,1.2998180389404297,-1.6147547285072505e-05,-0.00015467988851014525
Step-Preload,0.0030046964529901743,1.3776317834854126,-1.438212984794518e-05,-0.00016253588546533138
Step-Preload,0.0031046965159475803,1.4568901062011719,-1.2398174476402346e-05,-0.00017569771443959326
Step-Preload,0.0032046963460743427,1.5375347137451172,-1.0506227226869669e-05,-0.0001936043263413012
Step-Preload,0.003304696176201105,1.619509220123291,-9.039515134645626e-06,-0.0002157658018404618
Step-Preload,0.0034046960063278675,1.7027595043182373,-8.274093488580547e-06,-0.0002407855645287782
Step-Preload,0.00350469583645463,1.7872321605682373,-8.360589163203258e-06,-0.00026749918470159173
Step-Preload,0.0036046956665813923,1.8728759288787842,-9.285909982281737e-06,-0.00029413524316623807
Step-Preload,0.0037046954967081547,1.959640383720398,-1.0876105079660192e-05,-0.00031908173696137965
Step-Preload,0.003804695326834917,2.047476291656494,-1.284020436287392e-05,-0.0003408480843063444
Step-Preload,0.0039046951569616795,2.136335849761963,-1.4842509699519724e-05,-0.00035788415698334575
Step-Preload,0.004004694987088442,2.2261717319488525,-1.6582434909651056e-05,-0.00036919652484357357
Step-Preload,0.004104609601199627,2.316859722137451,-1.78587761183735e-05,-0.00037405494367703795
Step-Preload,0.004204438999295235,2.4083518981933594,-1.860697739175521e-05,-0.00037249166052788496
Step-Preload,0.004304182715713978,2.5006020069122314,-1.8892758816946298e-05,-0.00036446063313633204
Step-Preload,0.004403841216117144,2.593564510345459,-1.887390681076795e-05,-0.0003509318339638412
Step-Preload,0.004503414500504732,2.687194585800171,-1.8740753148449585e-05,-0.00033290794817730784
Step-Preload,0.004602902103215456,2.7814486026763916,-1.8652699509402737e-05,-0.0003123145143035799
Step-Preload,0.004702304489910603,2.876283645629883,-1.8689050193643197e-05,-0.00029081801767461
Step-Preload,0.004801621660590172,2.971658229827881,-1.8828357497113757e-05,-0.00027009574114345014
Step-Preload,0.004900853615254164,3.0675313472747803,-1.896161302283872e-05,-0.00025228847516700625
Step-Preload,0.004999999888241291,3.1638638973236084,-1.893400985863991e-05,-0.0002387312415521592
Step-Separation,0.0,3.1638638973236084,-1.893400985863991e-05,-0.00023874614271335304
Step-Separation,0.001099774963222444,4675.5712890625,4699.3388671875,-279.05560302734375
Step-Separation,0.0020043260883539915,6246.64111328125,7656.18994140625,-295.66473388671875
Step-Separation,0.00300418003462255,8044.88330078125,10453.6572265625,-318.0683288574219
Step-Separation,0.004003994632512331,9029.9140625,10772.94140625,-343.5400085449219
Step-Separation,0.005003720056265593,9325.17578125,13833.685546875,-337.1822814941406
Step-Separation,0.0060034217312932014,9101.4619140625,16506.681640625,-295.00146484375
Step-Separation,0.007003099657595158,9412.388671875,18257.4765625,-291.76202392578125
Step-Separation,0.008002806454896927,9397.568359375,19727.953125,-298.1734313964844
Step-Separation,0.009002415463328362,9467.1904296875,20905.03125,-293.15460205078125
Step-Separation,0.010002009570598602,9544.818359375,20894.921875,-276.9645690917969
Step-Separation,0.011001629754900932,9318.9228515625,20280.111328125,-274.3035888671875
Step-Separation,0.012001311406493187,8869.7568359375,20584.55859375,-273.49407958984375
Step-Separation,0.01300097070634365,8409.390625,21543.52734375,-274.6427001953125
Step-Separation,0.014000603929162025,7811.42626953125,23211.0,-269.5528259277344
Step-Separation,0.015000232495367527,7267.529296875,24318.962890625,-259.0002136230469
Step-Separation,0.01609983667731285,6791.6123046875,25213.751953125,-257.79144287109375
Step-Separation,0.017099492251873016,6396.326171875,26181.72265625,-255.5391845703125
Step-Separation,0.018099119886755943,6101.08642578125,27455.29296875,-257.0908203125
Step-Separation,0.01909872703254223,5861.8095703125,28797.09765625,-254.39373779296875
Step-Separation,0.020098302513360977,5672.0478515625,29670.001953125,-250.887939453125
Step-Separation,0.021097861230373383,5505.08642578125,30418.791015625,-250.75302124023438
Step-Separation,0.022097410634160042,5362.6982421875,30667.1328125,-248.48414611816406
Step-Separation,0.02309696190059185,5230.5439453125,30876.025390625,-247.48829650878906
Step-Separation,0.02409653179347515,5123.15234375,30783.45703125,-246.8170166015625
Step-Separation,0.02509608492255211,5025.99169921875,30848.380859375,-245.49610900878906
Step-Separation,0.02609565295279026,4954.85693359375,30676.18359375,-245.43267822265625
Step-Separation,0.027095211669802666,4882.4892578125,30299.466796875,-245.99893188476562
Step-Separation,0.028094781562685966,4824.66455078125,29776.62109375,-245.64755249023438
Step-Separation,0.029094351455569267,4755.18310546875,29312.09765625,-244.30943298339844
Step-Separation,0.03009393811225891,4685.93798828125,28957.1484375,-244.4058837890625
Step-Separation,0.031093530356884003,4603.53662109375,28655.09375,-244.67933654785156
Step-Separation,0.03209313750267029,4519.1044921875,28388.26171875,-245.17933654785156
Step-Separation,0.033092744648456573,4429.5927734375,28086.845703125,-246.160888671875
Step-Separation,0.03409235179424286,4338.59033203125,27878.36328125,-246.45571899414062
Step-Separation,0.035091958940029144,4249.4912109375,27757.291015625,-246.6697235107422
Step-Separation,0.03609156608581543,4168.05224609375,27688.982421875,-246.9127197265625
Step-Separation,0.037091173231601715,4087.8974609375,27648.49609375,-247.70689392089844
