node_id,x,y,z,ux,uy,uz,u_mag,s11,s22,s12,smises,vx,vy,vz,v_mag,defect_label
1,2577.1548,100.0,347.66788,-0.28326434,-0.8730202,1.7611523,1.9859658479690552,2.945829749107361,0.19129945524036884,0.0,3.241008147597313,-0.23868972,-3.2628415,7.0767503,7.796377182006836,0
2,2577.1548,50.0,347.66788,-0.28997865,-0.87342954,1.7994509,2.0211360454559326,4.334267765283585,0.12543808156624436,0.0,6.2890874445438385,-0.17756806,-3.2623143,7.1971445,7.903993606567383,0
3,2583.3428,2600.0,298.2295,-0.07497279,-0.732777,0.3285693,0.8065611124038696,0.15161345712840557,0.7024464979767799,0.0,0.6558047458529472,-0.5129878,-3.5290763,1.9464103,4.062763690948486,0
4,2583.3428,2550.0,298.2295,-0.07882697,-0.73630923,0.34802163,0.8182200193405151,0.15691672265529633,0.716675728559494,0.0,0.6667955219745636,-0.5304874,-3.5243282,2.0460658,4.109585285186768,0
5,2583.3428,2500.0,298.2295,-0.08263489,-0.7399053,0.36773473,0.8303717374801636,0.16466058045625687,0.7304135039448738,0.0,0.6765172705054283,-0.551426,-3.5158248,2.1433692,4.154410362243652,0
6,2583.3428,2450.0,298.2295,-0.08649495,-0.74357206,0.38768637,0.8430193066596985,0.1706715188920498,0.7436529099941254,0.0,0.6863848865032196,-0.56585115,-3.510634,2.2448852,4.205264091491699,0
7,2583.3428,2400.0,298.2295,-0.09027904,-0.7473018,0.40791637,0.8561577200889587,0.17363899387419224,0.755894124507904,0.0,0.6961715072393417,-0.5853363,-3.506191,2.3417363,4.2567267417907715,0
8,2583.3428,2350.0,298.2295,-0.09408417,-0.75108486,0.42841244,0.8697801828384399,0.1782580241560936,0.7674945071339607,0.0,0.7048856168985367,-0.6074529,-3.50302,2.4434605,4.314006328582764,0
9,2583.3428,2300.0,298.2295,-0.09787037,-0.754925,0.44919115,0.8838908672332764,0.1815265342593193,0.7794438824057579,0.0,0.7143482491374016,-0.62006646,-3.5018127,2.542595,4.371723175048828,0
10,2583.3428,2250.0,298.2295,-0.101669356,-0.758831,0.4702652,0.8985046148300171,0.1855576690286398,0.7915030866861343,0.0,0.7237887531518936,-0.6376845,-3.4983563,2.6416767,4.429852485656738,0
11,2583.3428,2200.0,298.2295,-0.10537094,-0.76279587,0.4916373,0.9136015772819519,0.19111385568976402,0.8016141057014465,0.0,0.7309272587299347,-0.65720224,-3.491897,2.742702,4.488615989685059,0
12,2583.3428,2150.0,298.2295,-0.109013736,-0.76679605,0.51333576,0.9291790723800659,0.19190804474055767,0.809700608253479,0.0,0.7375502288341522,-0.66840136,-3.4849699,2.8401399,4.545125961303711,0
13,2583.3428,2100.0,298.2295,-0.11266613,-0.7708385,0.53533405,0.9452344179153442,0.19375008717179298,0.8183920383453369,0.0,0.7446368113160133,-0.68675447,-3.480178,2.9405875,4.607637882232666,0
14,2583.3428,2050.0,298.2295,-0.11625183,-0.7749289,0.5576751,0.9617852568626404,0.1977066807448864,0.8267419934272766,0.0,0.7507684677839279,-0.7022093,-3.4766161,3.037263,4.66957426071167,0
15,2583.3428,2000.0,298.2295,-0.11978649,-0.7790491,0.58034885,0.9788110852241516,0.20245424658060074,0.8338001444935799,0.0,0.7555314153432846,-0.7184386,-3.4724128,3.138568,4.735442161560059,0
16,2583.3428,1950.0,298.2295,-0.12330276,-0.78320575,0.6033749,0.9963313341140747,0.20939711295068264,0.8407305777072906,0.0,0.7595566064119339,-0.73669076,-3.4685082,3.2380419,4.80189323425293,0
17,2583.3428,1900.0,298.2295,-0.12671411,-0.78739846,0.62675947,1.0143373012542725,0.21531586349010468,0.8467241674661636,0.0,0.7632612138986588,-0.7472,-3.4633682,3.3358889,4.866352081298828,0
18,2583.3428,1850.0,298.2295,-0.13012868,-0.79161876,0.65050024,1.0328330993652344,0.21859832108020782,0.8516139164566994,0.0,0.7668043300509453,-0.76152635,-3.457925,3.43641,4.93417501449585,0
19,2583.3428,1800.0,298.2295,-0.13338928,-0.7958615,0.6746354,1.0518180131912231,0.21883695386350155,0.8550019040703773,0.0,0.7698570266366005,-0.7776748,-3.454071,3.5343895,5.002728462219238,0
20,2583.3428,1750.0,298.2295,-0.13666151,-0.8001134,0.69912475,1.0712765455245972,0.22154052555561066,0.8566309437155724,0.0,0.7708167433738708,-0.7944414,-3.4504216,3.6344995,5.0740647315979,0
21,2583.3428,1700.0,298.2295,-0.13985334,-0.80437434,0.7240334,1.0912384986877441,0.2243975419551134,0.8581493273377419,0.0,0.7716860324144363,-0.8002658,-3.4455774,3.7318025,5.141865253448486,0
22,2583.3428,1650.0,298.2295,-0.14299153,-0.8086436,0.74932235,1.1116812229156494,0.22628699243068695,0.8584728613495827,0.0,0.7719109430909157,-0.8251908,-3.4395983,3.82945,5.213104724884033,0
23,2583.3428,1600.0,298.2295,-0.14605537,-0.8129032,0.7750294,1.132614016532898,0.22607350535690784,0.8565659672021866,0.0,0.7709441781044006,-0.83305705,-3.4342613,3.9305377,5.285571098327637,0
24,2583.3428,1550.0,298.2295,-0.14916961,-0.8171466,0.80112964,1.15403151512146,0.22798101417720318,0.8553175404667854,0.0,0.7705782800912857,-0.8495192,-3.4297495,4.031247,5.360579967498779,0
25,2583.3428,1500.0,298.2295,-0.15218471,-0.82138646,0.82765657,1.1759469509124756,0.2345981802791357,0.8535875007510185,0.0,0.7688852101564407,-0.86312366,-3.4273872,4.1280785,5.434427261352539,0
26,2583.3428,1450.0,298.2295,-0.15523428,-0.82561296,0.8546081,1.1983695030212402,0.23146508820354939,0.8482064232230186,0.0,0.7666078731417656,-0.87165415,-3.4251835,4.230179,5.512356758117676,0
27,2583.3428,1400.0,298.2295,-0.15824825,-0.8298036,0.8819842,1.221274971961975,0.2270452994853258,0.8415321260690689,0.0,0.7642979770898819,-0.8832119,-3.421109,4.325705,5.585317611694336,0
28,2583.3428,1350.0,298.2295,-0.16126081,-0.83396316,0.90979666,1.2446805238723755,0.23168040812015533,0.8361621499061584,0.0,0.7615545466542244,-0.89774996,-3.415773,4.428332,5.664237022399902,0
29,2583.3428,1300.0,298.2295,-0.16434042,-0.83810556,0.93804544,1.2686047554016113,0.22555990889668465,0.8288411945104599,0.0,0.7603432238101959,-0.9113789,-3.409958,4.526471,5.7399797439575195,0
30,2583.3428,1250.0,298.2295,-0.16740087,-0.84219354,0.9667401,1.293019413948059,0.21457173116505146,0.8163802325725555,0.0,0.7566933184862137,-0.91921824,-3.4064648,4.625091,5.817253112792969,0
31,2583.3428,1200.0,298.2295,-0.17047161,-0.8461977,0.99591213,1.3179347515106201,0.21491404622793198,0.8034053817391396,0.0,0.7504853904247284,-0.92131567,-3.4026365,4.7273088,5.896965980529785,0
32,2583.3428,1150.0,298.2295,-0.17380278,-0.8501532,1.0254984,1.3433594703674316,0.20967774838209152,0.7909219339489937,0.0,0.7469290941953659,-0.93240595,-3.39764,4.825381,5.97475004196167,0
