step,time_s,ALLKE_mJ,ALLSE_mJ,ETOTAL_mJ
Step-Preload,0.0,0.0,0.0,0.0
Step-Preload,9.999999747378752e-05,0.0020185629837214947,1.1877464345388944e-08,-4.219699349050643e-06
Step-Preload,0.00019999995129182935,0.008014285005629063,-6.087085057515651e-05,-5.5253713071579114e-05
Step-Preload,0.00029999989783391356,0.017867079004645348,-1.7075537471100688e-05,-1.8097447537002154e-05
Step-Preload,0.0003999998443759978,0.031459540128707886,-5.944977601757273e-05,-6.711268360959366e-05
Step-Preload,0.000499999790918082,0.04867677763104439,-1.415353654010687e-05,-2.9203238227637485e-05
Step-Preload,0.0005999997374601662,0.06940680742263794,-5.5248321586987004e-05,-7.890295819379389e-05
Step-Preload,0.0006999996840022504,0.09354038536548615,-8.807514859654475e-06,-4.3078754970338196e-05
Step-Preload,0.0007999996305443347,0.12097126245498657,-4.8735291784396395e-05,-9.600193880032748e-05
Step-Preload,0.0008999995770864189,0.15159589052200317,-1.865227318376128e-06,-6.423120794352144e-05
Step-Preload,0.0009999994654208422,0.1853136271238327,-4.26656479248777e-05,-0.00012152044655522332
Step-Preload,0.0010999994119629264,0.22202619910240173,2.5526592253299896e-06,-9.397253597853705e-05
Step-Preload,0.001204699045047164,0.2635745108127594,-3.990633922512643e-05,-0.00015625239757355303
Step-Preload,0.0013046989915892482,0.3061273694038391,3.4850515930884285e-06,-0.00013122377276886255
Step-Preload,0.0014046989381313324,0.35138583183288574,-4.0956016164273024e-05,-0.00019274631631560624
Step-Preload,0.0015046987682580948,0.399265855550766,1.1639544936770108e-06,-0.00016638119996059686
Step-Preload,0.0016046985983848572,0.44968077540397644,-4.3184394598938525e-05,-0.00022480194456875324
Step-Preload,0.0017046984285116196,0.5025458335876465,-1.1711085790011566e-07,-0.00019349860667716712
Step-Preload,0.001804698258638382,0.5577783584594727,-4.335892663220875e-05,-0.0002454419736750424
Step-Preload,0.0019046980887651443,0.6152974367141724,3.957722128689056e-06,-0.0002037932281382382
Step-Preload,0.0020046979188919067,0.6750242114067078,-3.452086093602702e-05,-0.0002449432504363358
Step-Preload,0.002104697749018669,0.7368811368942261,2.579577630967833e-05,-0.0001840913319028914
Step-Preload,0.0022046975791454315,0.8007925748825073,-6.335131729429122e-06,-0.0002125539758708328
Step-Preload,0.002304697409272194,0.8666839599609375,5.41722220077645e-05,-0.00014626135816797614
Step-Preload,0.0024046972393989563,0.9344824552536011,2.6721336325863376e-06,-0.00019111209257971495
Step-Preload,0.0025046970695257187,1.004116415977478,6.441090226871893e-05,-0.00012311572209000587
