step,time_s,instance,u_mag_max_mm,u_x_max_mm,u_y_max_mm,u_z_max_mm,v_mag_max_mm_s,s_mises_max_MPa
Step-Preload,0.0030046964529901743,Q1-INNERSKIN,0.00027019664412364364,-6.7718395e-07,-0.00027019577,-9.314687e-08,0.17135295271873474,0.0011131177889183164
Step-Preload,0.0030046964529901743,Q1-OUTERSKIN,0.0002700934128370136,1.0885759e-08,-0.0002700932,3.4205226e-07,0.17128317058086395,0.00158711988478899
Step-Preload,0.0030046964529901743,Q2-CORE,0.0002701900084502995,6.7643396e-07,-0.00027018916,-8.919164e-08,0.17125968635082245,9.165554502033046e-07
Step-Preload,0.0030046964529901743,Q2-INNERSKIN,0.0002701998455449939,6.7644834e-07,-0.000270199,-8.907892e-08,0.17126452922821045,4.058860577060841e-05
Step-Preload,0.0030046964529901743,Q2-OUTERSKIN,0.0002700677141547203,-2.7975872e-08,-0.0002700677,6.7927197e-09,0.1711938977241516,3.80591991415713e-05
Step-Preload,0.003304696176201105,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.003304696176201105,Q1-CORE,0.0003237287746742368,-7.862014e-07,-0.0003237278,-1.1076523e-07,0.18571032583713531,9.200963540934026e-05
Step-Preload,0.003304696176201105,Q1-INNERSKIN,0.0003237402706872672,-7.8621963e-07,-0.00032373928,-1.10621265e-07,0.18569576740264893,0.0012168585089966655
Step-Preload,0.003304696176201105,Q1-OUTERSKIN,0.0003235900367144495,9.7906065e-09,-0.00032359004,2.6669493e-09,0.18563291430473328,0.0017567743780091405
Step-Preload,0.003304696176201105,Q2-CORE,0.0003237301134504378,7.710539e-07,-0.00032372918,-1.1920168e-07,0.1856803148984909,1.1464925364634837e-06
Step-Preload,0.003304696176201105,Q2-INNERSKIN,0.00032374149304814637,7.710692e-07,-0.00032374056,-1.1909607e-07,0.18568123877048492,3.935649510822259e-05
Step-Preload,0.003304696176201105,Q2-OUTERSKIN,0.0003235908516217023,-9.800936e-09,-0.00032359085,2.112167e-09,0.18560588359832764,4.27511113230139e-05
Step-Preload,0.00350469583645463,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.00350469583645463,Q1-CORE,0.0003618021437432617,-1.0915393e-07,-0.00036180113,-8.6350684e-07,0.1954280436038971,0.00010188443411607295
Step-Preload,0.00350469583645463,Q1-INNERSKIN,0.0003618135815486312,-1.0901257e-07,-0.00036181253,-8.635251e-07,0.19510775804519653,0.002081026788800955
Step-Preload,0.00350469583645463,Q1-OUTERSKIN,0.0003616483591031283,1.645697e-08,-0.00036164836,3.9620973e-09,0.1950247585773468,0.0018706992268562317
Step-Preload,0.00350469583645463,Q2-CORE,0.0003618022601585835,8.3470934e-07,-0.00036180127,-1.4584006e-07,0.19505244493484497,1.1751139936677646e-06
Step-Preload,0.00350469583645463,Q2-INNERSKIN,0.00036181361065246165,-1.090422e-07,-0.00036181256,8.636415e-07,0.1950550377368927,4.330481169745326e-05
Step-Preload,0.00350469583645463,Q2-OUTERSKIN,0.00036164961056783795,-1.6027919e-08,-0.0003616496,4.405698e-09,0.19498130679130554,4.6139310143189505e-05
Step-Preload,0.003804695326834917,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.003804695326834917,Q1-CORE,0.0004223781288601458,-1.3976849e-07,-0.00042237702,-9.639991e-07,0.20930947363376617,0.00010504062083782628
Step-Preload,0.003804695326834917,Q1-INNERSKIN,0.0004223879368510097,-1.39658e-07,-0.00042238683,-9.640246e-07,0.20884636044502258,0.002064317464828491
Step-Preload,0.003804695326834917,Q1-OUTERSKIN,0.0004222039133310318,7.4695174e-09,-0.0004222039,3.052846e-08,0.20871974527835846,0.00220783450640738
Step-Preload,0.003804695326834917,Q2-CORE,0.0004223781288601458,-1.3976802e-07,-0.00042237702,9.640474e-07,0.20875827968120575,1.0048460126199643e-06
Step-Preload,0.003804695326834917,Q2-INNERSKIN,0.0004223879368510097,-1.3965578e-07,-0.00042238683,9.64073e-07,0.20875249803066254,5.045954094384797e-05
Step-Preload,0.003804695326834917,Q2-OUTERSKIN,0.0004222049319650978,-2.9634569e-08,-0.00042220493,8.583038e-09,0.20869770646095276,5.167492781765759e-05
Step-Preload,0.004004694987088442,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.004004694987088442,Q1-CORE,0.00046501486212946475,-1.6651158e-07,-0.00046501373,-1.0163335e-06,0.21838770806789398,0.00010945101530523971
Step-Preload,0.004004694987088442,Q1-INNERSKIN,0.00046502301120199263,-1.4905301e-07,-0.00046502185,-1.0333584e-06,0.21974427998065948,0.0034099973272532225
Step-Preload,0.004004694987088442,Q1-OUTERSKIN,0.00046483290498144925,9.972691e-09,-0.0004648329,4.0714575e-08,0.2177274376153946,0.0021939368452876806
Step-Preload,0.004004694987088442,Q2-CORE,0.0004650148330256343,-1.6651246e-07,-0.0004650137,1.0164357e-06,0.21765324473381042,8.290045343528618e-07
Step-Preload,0.004004694987088442,Q2-INNERSKIN,0.0004650230403058231,-1.6640152e-07,-0.0004650219,1.0164566e-06,0.21764013171195984,5.512870484380983e-05
Step-Preload,0.004004694987088442,Q2-OUTERSKIN,0.00046483351616188884,-3.979479e-08,-0.00046483352,1.0976459e-08,0.21761856973171234,5.527268149307929e-05
Step-Preload,0.004304182715713978,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.004304182715713978,Q1-CORE,0.0005321395001374185,-1.98242e-07,-0.0005321384,-1.0840423e-06,0.23186816275119781,0.00011686831567203626
Step-Preload,0.004304182715713978,Q1-INNERSKIN,0.0005321456119418144,-1.9812451e-07,-0.0005321445,-1.0840669e-06,0.2315242737531662,0.004545742645859718
Step-Preload,0.004304182715713978,Q1-OUTERSKIN,0.0005319564952515066,1.3266776e-08,-0.0005319565,5.3781616e-08,0.23073731362819672,0.002200232818722725
Step-Preload,0.004304182715713978,Q2-CORE,0.0005321395583450794,1.9822072e-07,-0.00053213845,-1.0840602e-06,0.23067763447761536,6.847607778581732e-07
Step-Preload,0.004304182715713978,Q2-INNERSKIN,0.0005321457283571362,1.9810372e-07,-0.0005321446,-1.0840846e-06,0.23067039251327515,6.142436905065551e-05
Step-Preload,0.004304182715713978,Q2-OUTERSKIN,0.0005319564952515066,-1.327826e-08,-0.0005319565,5.378333e-08,0.23066116869449615,5.994850289425813e-05
Step-Preload,0.004503414500504732,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.004503414500504732,Q1-CORE,0.0005789225688204169,-2.0578165e-07,-0.00057892146,-1.1300981e-06,0.2395758181810379,0.00012014379171887413
Step-Preload,0.004503414500504732,Q1-INNERSKIN,0.0005789281567558646,-2.0564534e-07,-0.00057892705,-1.1301265e-06,0.23930968344211578,0.0037245221901685
Step-Preload,0.004503414500504732,Q1-OUTERSKIN,0.000578744278755039,4.345054e-09,-0.0005787443,1.6809718e-08,0.23921599984169006,0.0022615408524870872
Step-Preload,0.004503414500504732,Q2-CORE,0.0005789226270280778,2.0575065e-07,-0.0005789215,-1.1301273e-06,0.23914222419261932,7.092899636518268e-07
Step-Preload,0.004503414500504732,Q2-INNERSKIN,0.0005789282731711864,2.056146e-07,-0.00057892717,-1.1301556e-06,0.23915010690689087,6.449564534705132e-05
Step-Preload,0.004503414500504732,Q2-OUTERSKIN,0.0005787446862086654,-1.6136903e-08,-0.0005787447,4.9054925e-09,0.23909667134284973,6.303052941802889e-05
Step-Preload,0.004801621660590172,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.004801621660590172,Q1-CORE,0.0006520469323731959,-2.1617907e-07,-0.0006520458,-1.1946616e-06,0.25258979201316833,0.00013024776126258075
Step-Preload,0.004801621660590172,Q1-INNERSKIN,0.0006520532188005745,-2.160166e-07,-0.0006520521,-1.1946954e-06,0.252800315618515,0.004256944637745619
Step-Preload,0.004801621660590172,Q1-OUTERSKIN,0.0006518803420476615,8.532093e-09,-0.00065188034,2.8792572e-08,0.2515268623828888,0.0024372732732445
Step-Preload,0.004801621660590172,Q2-CORE,0.0006520473980344832,1.172665e-06,-0.0006520463,-2.5760994e-07,0.2514716386795044,7.687259540034574e-07
Step-Preload,0.004801621660590172,Q2-INNERSKIN,0.00065205356804654,1.1726988e-06,-0.00065205246,-2.5745905e-07,0.2514823079109192,6.69235159875825e-05
Step-Preload,0.004801621660590172,Q2-OUTERSKIN,0.0006518802838400006,-8.534262e-09,-0.0006518803,2.8771233e-08,0.2514088749885559,6.70151857775636e-05
Step-Preload,0.004999999888241291,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.004999999888241291,Q1-CORE,0.0007027082610875368,-2.4526784e-07,-0.00070270716,-1.2214944e-06,0.26098689436912537,0.00013659021351486444
Step-Preload,0.004999999888241291,Q1-INNERSKIN,0.0007027155952528119,-2.4510575e-07,-0.0007027145,-1.2215309e-06,0.2595750391483307,0.0037315208464860916
Step-Preload,0.004999999888241291,Q1-OUTERSKIN,0.0007025455124676228,1.07485585e-08,-0.0007025455,3.6230123e-08,0.25949472188949585,0.0024825409054756165
Step-Preload,0.004999999888241291,Q2-CORE,0.0007027115789242089,6.0355296e-07,-0.00070271135,-1.3889255e-07,0.2594428062438965,7.360525273725216e-07
Step-Preload,0.004999999888241291,Q2-INNERSKIN,0.0007027156534604728,2.4506966e-07,-0.00070271455,-1.2215997e-06,0.2594539523124695,6.763643614249304e-05
Step-Preload,0.004999999888241291,Q2-OUTERSKIN,0.0007025454542599618,-1.0746288e-08,-0.00070254545,3.6200994e-08,0.2594051659107208,6.925362686160952e-05
Step-Separation,0.004999999888241291,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Separation,0.004999999888241291,Q1-CORE,0.0007027082610875368,-2.4526784e-07,-0.00070270716,-1.2214944e-06,0.26098689436912537,0.00013659021351486444
Step-Separation,0.004999999888241291,Q1-INNERSKIN,0.0007027155952528119,-2.4510575e-07,-0.0007027145,-1.2215309e-06,0.2595750391483307,0.0037315208464860916
Step-Separation,0.004999999888241291,Q1-OUTERSKIN,0.0007025455124676228,1.07485585e-08,-0.0007025455,3.6230123e-08,0.25949469208717346,0.0024825409054756165
Step-Separation,0.004999999888241291,Q2-CORE,0.0007027115789242089,6.0355296e-07,-0.00070271135,-1.3889255e-07,0.2594428062438965,7.360525273725216e-07
Step-Separation,0.004999999888241291,Q2-INNERSKIN,0.0007027156534604728,2.4506966e-07,-0.00070271455,-1.2215997e-06,0.2594539523124695,6.763643614249304e-05
Step-Separation,0.004999999888241291,Q2-OUTERSKIN,0.0007025454542599618,-1.0746288e-08,-0.00070254545,3.6200994e-08,0.2594051659107208,6.925362686160952e-05
Step-Separation,0.00700432644225657,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Separation,0.00700432644225657,Q1-CORE,0.7712923884391785,0.20321453,-0.11764025,0.7346813,408.2486572265625,2.5619189739227295
Step-Separation,0.00700432644225657,Q1-INNERSKIN,0.7736416459083557,0.20278694,-0.130147,0.73516023,410.1451110839844,99.05237579345703
Step-Separation,0.00700432644225657,Q1-OUTERSKIN,0.4969422221183777,0.14616746,0.12787469,0.4574218,362.8316650390625,78.57260131835938
Step-Separation,0.00700432644225657,Q2-CORE,0.7800885438919067,0.18286096,-0.11966916,-0.74885195,417.6063232421875,2.5908186435699463
Step-Separation,0.00700432644225657,Q2-INNERSKIN,0.7822529077529907,0.18242295,-0.13236444,-0.7490802,419.42291259765625,98.22948455810547
Step-Separation,0.00700432644225657,Q2-OUTERSKIN,0.5042978525161743,0.13298193,0.13027143,-0.46868056,375.5527648925781,78.41485595703125
Step-Separation,0.009003987070173025,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Separation,0.009003987070173025,Q1-CORE,1.233029842376709,0.34187576,-0.16379645,1.1733091,255.139892578125,2.4177463054656982
Step-Separation,0.009003987070173025,Q1-INNERSKIN,1.235738754272461,0.34127852,-0.17834792,1.1742109,255.17962646484375,98.08989715576172
Step-Separation,0.009003987070173025,Q1-OUTERSKIN,0.9696428775787354,0.28904155,0.19089347,0.9056611,237.88751220703125,99.10169219970703
Step-Separation,0.009003987070173025,Q2-CORE,1.2489848136901855,0.3135166,-0.16354954,-1.1978823,273.83258056640625,2.165853261947632
Step-Separation,0.009003987070173025,Q2-INNERSKIN,1.2511996030807495,0.31285906,-0.17837906,-1.198249,273.8625183105469,99.39283752441406
Step-Separation,0.009003987070173025,Q2-OUTERSKIN,0.9826872944831848,0.26816684,0.1971314,-0.92460805,252.7742462158203,92.22676849365234
Step-Separation,0.011003314983099699,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Separation,0.011003314983099699,Q1-CORE,1.6198807954788208,0.47177753,-0.19070989,1.5378783,194.332275390625,2.986603260040283
Step-Separation,0.011003314983099699,Q1-INNERSKIN,1.6227644681930542,0.47112444,-0.20625168,1.5391123,194.33811950683594,114.89688873291016
Step-Separation,0.011003314983099699,Q1-OUTERSKIN,1.3398113250732422,0.38381898,0.2325773,1.2624124,173.928466796875,144.496826171875
Step-Separation,0.011003314983099699,Q2-CORE,1.7068603038787842,0.44641945,-0.19605078,-1.6357402,232.75511169433594,2.600865364074707
Step-Separation,0.011003314983099699,Q2-INNERSKIN,1.7090238332748413,0.44564295,-0.21229358,-1.6361834,232.9501953125,108.9112548828125
Step-Separation,0.011003314983099699,Q2-OUTERSKIN,1.4444819688796997,0.40163636,0.26119113,-1.3627163,197.64720153808594,126.66190338134766
Step-Separation,0.013002592138946056,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Separation,0.013002592138946056,Q1-CORE,1.7290626764297485,0.9037458,-0.19313027,1.46137,174.08294677734375,2.8616175651550293
Step-Separation,0.013002592138946056,Q1-INNERSKIN,1.7315342426300049,0.90246236,-0.20653814,1.4632547,174.07997131347656,115.29788970947266
Step-Separation,0.013002592138946056,Q1-OUTERSKIN,1.497544288635254,0.47563356,0.23093493,1.4010998,144.39479064941406,143.07301330566406
