step,time_s,ALLKE_mJ,ALLSE_mJ,ETOTAL_mJ
Step-Preload,0.0,0.0,0.0,0.0
Step-Preload,9.999999747378752e-05,0.002018578117713332,1.2166651686129626e-08,-4.1868534026434645e-06
Step-Preload,0.00019999995129182935,0.008014380931854248,-4.522314702626318e-05,-3.893162647727877e-05
Step-Preload,0.00029999989783391356,0.01786738447844982,-1.7710643078316934e-05,-1.8060341972159222e-05
Step-Preload,0.0003999998443759978,0.03146016225218773,-4.387612352729775e-05,-5.078006870462559e-05
Step-Preload,0.000499999790918082,0.04867785423994064,-1.5001294741523452e-05,-2.9159469704609364e-05
Step-Preload,0.0005999997374601662,0.06940846890211105,-3.987155287177302e-05,-6.25643297098577e-05
Step-Preload,0.0006999996840022504,0.09354279190301895,-9.83568315859884e-06,-4.301580702303909e-05
Step-Preload,0.0007999996305443347,0.12097456306219101,-3.371380807948299e-05,-7.963435928104445e-05
Step-Preload,0.0008999995770864189,0.15160025656223297,-3.4322233659622725e-06,-6.413190567400306e-05
Step-Preload,0.0009999994654208422,0.18531924486160278,-2.82039927697042e-05,-0.00010511068830965087
Step-Preload,0.0010999994119629264,0.22203324735164642,4.0382769839197863e-07,-9.381725249113515e-05
Step-Preload,0.001204699045047164,0.263583242893219,-2.6254328986397013e-05,-0.0001397715968778357
Step-Preload,0.0013046989915892482,0.30613791942596436,3.137879502901342e-07,-0.00013098714407533407
Step-Preload,0.0014046989381313324,0.35139840841293335,-2.8345755708869547e-05,-0.00017618089623283595
Step-Preload,0.0015046987682580948,0.3992806673049927,-3.0825390240352135e-06,-0.00016605430573690683
Step-Preload,0.0016046985983848572,0.44969800114631653,-3.187680704286322e-05,-0.00020814448362216353
Step-Preload,0.0017046984285116196,0.5025656819343567,-5.9003086789743975e-06,-0.0001930745638674125
Step-Preload,0.001804698258638382,0.5578010678291321,-3.364096482982859e-05,-0.0002286957169417292
Step-Preload,0.0019046980887651443,0.6153233051300049,-6.300614131760085e-06,-0.00020613439846783876
Step-Preload,0.0020046979188919067,0.6750532984733582,-3.16461555485148e-05,-0.00023311321274377406
Step-Preload,0.002104697749018669,0.736913800239563,1.201891245727893e-05,-0.00018777996592689306
Step-Preload,0.0022046975791454315,0.8008289337158203,1.4942481811885955e-06,-0.00019356765551492572
Step-Preload,0.002304697409272194,0.8667243123054504,4.392676055431366e-05,-0.0001442184584448114
Step-Preload,0.0024046972393989563,0.9345270395278931,7.382418061752105e-06,-0.00017279846360906959
Step-Preload,0.0025046970695257187,1.004165530204773,5.9273294027661905e-05,-0.00011322886712150648
Step-Preload,0.002604696899652481,1.075569987297058,2.286490416736342e-05,-0.00014334773004520684
Step-Preload,0.0027046967297792435,1.1486717462539673,0.0001015001762425527,-6.164210208225995e-05
Step-Preload,0.002804696559906006,1.2234050035476685,6.972349365241826e-05,-9.485455666435882e-05
Step-Preload,0.0029046963900327682,1.299704909324646,0.00019231042824685574,2.102562393702101e-05
Step-Preload,0.0030046964529901743,1.377509355545044,0.0001231758506037295,-6.0176356782903895e-05
Step-Preload,0.0031046965159475803,1.45675790309906,0.00044258838170208037,0.00024149320961441845
Step-Preload,0.0032046963460743427,1.5373923778533936,0.0003770778712350875,0.00015324982814490795
Step-Preload,0.003304696176201105,1.6193562746047974,0.0007758520077914,0.0005254079005680978
Step-Preload,0.0034046960063278675,1.7025953531265259,0.001328926649875939,0.0010496203321963549
Step-Preload,0.00350469583645463,1.7870564460754395,0.002033178461715579,0.001724184025079012
Step-Preload,0.0036046956665813923,1.8726882934570312,0.00386968650855124,0.003531832480803132
Step-Preload,0.0037046954967081547,1.9594407081604004,0.0035946446005254984,0.003230313304811716
Step-Preload,0.003804695326834917,2.0472638607025146,0.004703196231275797,0.00431583309546113
Step-Preload,0.0039046951569616795,2.136110305786133,0.005449100863188505,0.005043981596827507
Step-Preload,0.004004694987088442,2.225933313369751,0.007945112884044647,0.00752757303416729
Step-Preload,0.004104609601199627,2.3166067600250244,0.00771629624068737,0.00729181244969368
Step-Preload,0.004204438999295235,2.408085584640503,0.009055408649146557,0.008630887605249882
Step-Preload,0.004304182715713978,2.5003209114074707,0.009007947519421577,0.008589060045778751
Step-Preload,0.004403841216117144,2.593269109725952,0.011532205156981945,0.011124937795102596
Step-Preload,0.004503414500504732,2.6868841648101807,0.011888997629284859,0.011497787199914455
Step-Preload,0.004602902103215456,2.781123399734497,0.010461829602718353,0.010089730843901634
