node_id,x,y,z,ux,uy,uz,temp,defect_label
2672,2134.1868,3300.0,1550.5775,0.99651116,0.40288368,0.8032488,120.0,0
2673,2134.1868,3250.0,1550.5775,0.9709402,0.39288366,0.7873203,120.0,0
2674,2134.1868,3200.0,1550.5775,0.94536924,0.38288367,0.7713918,120.0,0
2675,2134.1868,3150.0,1550.5775,0.91979825,0.37288368,0.75546336,120.0,0
2676,2134.1868,3100.0,1550.5775,0.8942273,0.36288366,0.73953485,120.0,0
2677,2134.1868,3050.0,1550.5775,0.86865634,0.35288367,0.72360635,120.0,0
2678,2134.1868,3000.0,1550.5775,0.84308535,0.34288368,0.70767784,120.0,0
2679,2134.1868,2950.0,1550.5775,0.8175144,0.3328837,0.6917494,120.0,0
2680,2134.1868,2900.0,1550.5775,0.79194343,0.32288367,0.6758209,120.0,0
2681,2134.1868,2850.0,1550.5775,0.7663725,0.31288368,0.6598924,120.0,0
2682,2134.1868,2800.0,1550.5775,0.7408015,0.30288368,0.64396393,120.0,0
2683,2134.1868,2750.0,1550.5775,0.7152305,0.29288366,0.6280354,120.0,0
2684,2134.1868,2700.0,1550.5775,0.6896596,0.28288367,0.6121069,120.0,0
2685,2134.1868,2650.0,1550.5775,0.6640886,0.27288368,0.5961785,120.0,0
2686,2134.1868,2600.0,1550.5775,0.6385177,0.26288366,0.58024997,120.0,0
2687,2134.1868,2550.0,1550.5775,0.6129467,0.25288367,0.56432146,120.0,0
2688,2134.1868,2500.0,1550.5775,0.5873757,0.24288367,0.54839295,120.0,0
2689,2134.1868,2450.0,1550.5775,0.5618048,0.23288368,0.5324645,120.0,0
2690,2134.1868,2400.0,1550.5775,0.5362338,0.22288367,0.516536,120.0,0
2691,2134.1868,2350.0,1550.5775,0.51066285,0.21288367,0.5006075,120.0,0
2692,2134.1868,2300.0,1550.5775,0.48509187,0.20288368,0.484679,120.0,0
2693,2134.1868,2250.0,1550.5775,0.4595209,0.19288367,0.46875054,120.0,0
2694,2134.1868,2200.0,1550.5775,0.43394992,0.18288366,0.45282203,120.0,0
2695,2134.1868,2150.0,1550.5775,0.40837896,0.17288367,0.43689355,120.0,0
2696,2134.1868,2100.0,1550.5775,0.382808,0.16288367,0.42096505,120.0,0
2697,2134.1868,2050.0,1550.5775,0.35723704,0.15288366,0.40503657,120.0,0
2698,2134.1868,2000.0,1550.5775,0.33166608,0.14288367,0.3891081,120.0,0
2699,2134.1868,1950.0,1550.5775,0.3060951,0.13288367,0.37317958,120.0,0
2700,2134.1868,1900.0,1550.5775,0.28052413,0.12288367,0.3572511,120.0,0
2701,2134.1868,1850.0,1550.5775,0.25495318,0.11288367,0.3413226,120.0,0
2702,2134.1868,1800.0,1550.5775,0.2293822,0.102883674,0.32539412,120.0,0
2703,2134.1868,1750.0,1550.5775,0.20381124,0.09288367,0.30946565,120.0,0
2704,2134.1868,1700.0,1550.5775,0.17824027,0.08288367,0.29353714,120.0,0
2705,2134.1868,1650.0,1550.5775,0.15266931,0.07288367,0.27760866,120.0,0
2706,2134.1868,1600.0,1550.5775,0.12709835,0.06288367,0.26168016,120.0,0
2707,2134.1868,1550.0,1550.5775,0.10152738,0.05288367,0.24575168,120.0,0
2708,2134.1868,1500.0,1550.5775,0.07595641,0.04288367,0.22982319,120.0,0
2709,2134.1868,1450.0,1550.5775,0.05038545,0.03288367,0.2138947,120.0,0
2710,2134.1868,1400.0,1550.5775,0.024814485,0.02288367,0.1979662,120.0,0
2711,2134.1868,1350.0,1550.5775,-0.00075648096,0.012883672,0.18203771,120.0,0
2712,2134.1868,1300.0,1550.5775,-0.026327446,0.002883671,0.16610923,120.0,0
2713,2134.1868,1250.0,1550.5775,-0.051898412,-0.007116329,0.15018074,120.0,0
2714,2134.1868,1200.0,1550.5775,-0.07746938,-0.017116329,0.13425225,120.0,0
2715,2134.1868,1150.0,1550.5775,-0.103040345,-0.027116328,0.11832376,120.0,0
2716,2134.1868,1100.0,1550.5775,-0.12861131,-0.03711633,0.10239527,120.0,0
2717,2134.1868,1050.0,1550.5775,-0.15418227,-0.047116328,0.08646678,120.0,0
2718,2134.1868,1000.0,1550.5775,-0.17975324,-0.05711633,0.07053829,120.0,0
2719,2134.1868,950.0,1550.5775,-0.2053242,-0.06711633,0.0546098,120.0,0
2720,2134.1868,900.0,1550.5775,-0.23089516,-0.077116325,0.038681313,120.0,0
2721,2134.1868,850.0,1550.5775,-0.25646612,-0.08711633,0.022752821,120.0,0
2722,2134.1868,800.0,1550.5775,-0.2820371,-0.09711633,0.0068243328,120.0,0
2723,2134.1868,750.0,1550.5775,-0.30760807,-0.10711633,-0.009104157,120.0,0
2724,2134.1868,700.0,1550.5775,-0.33317903,-0.11711633,-0.025032647,120.0,0
2725,2134.1868,650.0,1550.5775,-0.35875,-0.12711632,-0.040961135,120.0,0
2726,2134.1868,600.0,1550.5775,-0.38432097,-0.13711633,-0.056889627,120.0,0
2727,2134.1868,550.0,1550.5775,-0.40989193,-0.14711633,-0.072818115,120.0,0
2728,2134.1868,500.0,1550.5775,-0.4354629,-0.15711632,-0.08874661,120.0,0
2729,2134.1868,450.0,1550.5775,-0.46103385,-0.16711633,-0.10467509,120.0,0
2730,2134.1868,400.0,1550.5775,-0.4866048,-0.17711633,-0.120603584,120.0,0
2731,2134.1868,350.0,1550.5775,-0.5121758,-0.18711632,-0.13653207,120.0,0
2732,2134.1868,300.0,1550.5775,-0.5377467,-0.19711633,-0.15246056,120.0,0
2733,2134.1868,250.0,1550.5775,-0.5633177,-0.20711634,-0.16838905,120.0,0
2734,2134.1868,200.0,1550.5775,-0.5888887,-0.21711633,-0.18431754,120.0,0
2735,2134.1868,150.0,1550.5775,-0.61445963,-0.22711633,-0.20024604,120.0,0
2736,2134.1868,100.0,1550.5775,-0.6400306,-0.23711632,-0.21617451,120.0,0
2737,2134.1868,50.0,1550.5775,-0.66560155,-0.24711633,-0.232103,120.0,0
2738,2163.321,4950.0,1509.6641,1.8552134,0.73101765,1.327139,120.0,0
2739,2163.321,4900.0,1509.6641,1.8296424,0.72101766,1.3112105,120.0,0
2740,2163.321,4850.0,1509.6641,1.8040715,0.7110176,1.295282,120.0,0
2741,2163.321,4800.0,1509.6641,1.7785006,0.7010176,1.2793535,120.0,0
2742,2163.321,4750.0,1509.6641,1.7529296,0.6910176,1.2634251,120.0,0
2743,2163.321,4700.0,1509.6641,1.7273586,0.68101764,1.2474966,120.0,0
2744,2163.321,4650.0,1509.6641,1.7017876,0.67101765,1.2315681,120.0,0
2745,2163.321,4600.0,1509.6641,1.6762167,0.66101766,1.2156396,120.0,0
2746,2163.321,4550.0,1509.6641,1.6506457,0.6510176,1.1997111,120.0,0
2747,2163.321,4500.0,1509.6641,1.6250747,0.6410176,1.1837826,120.0,0
2748,2163.321,4450.0,1509.6641,1.5995038,0.6310176,1.1678541,120.0,0
2749,2163.321,4400.0,1509.6641,1.5739328,0.62101763,1.1519257,120.0,0
2750,2163.321,4350.0,1509.6641,1.5483619,0.61101764,1.1359972,120.0,0
2751,2163.321,4300.0,1509.6641,1.5227909,0.60101765,1.1200687,120.0,0
2752,2163.321,4250.0,1509.6641,1.4972199,0.5910176,1.1041402,120.0,0
2753,2163.321,4200.0,1509.6641,1.4716489,0.5810176,1.0882117,120.0,0
2754,2163.321,4150.0,1509.6641,1.446078,0.5710176,1.0722831,120.0,0
2755,2163.321,4100.0,1509.6641,1.4205071,0.56101763,1.0563546,120.0,0
2756,2163.321,4050.0,1509.6641,1.3949361,0.55101764,1.0404263,120.0,0
2757,2163.321,4000.0,1509.6641,1.3693651,0.54101765,1.0244977,120.0,0
2758,2163.321,3950.0,1509.6641,1.3437941,0.53101766,1.0085692,120.0,0
2759,2163.321,3900.0,1509.6641,1.3182231,0.5210176,0.99264073,120.0,0
2760,2163.321,3850.0,1509.6641,1.2926521,0.5110176,0.9767122,120.0,0
2761,2163.321,3800.0,1509.6641,1.2670813,0.50101763,0.9607838,120.0,0
2762,2163.321,3750.0,1509.6641,1.2415103,0.49101764,0.9448553,120.0,0
2763,2163.321,3700.0,1509.6641,1.2159393,0.48101762,0.92892677,120.0,0
2764,2163.321,3650.0,1509.6641,1.1903683,0.47101763,0.9129983,120.0,0
2765,2163.321,3600.0,1509.6641,1.1647973,0.46101764,0.8970698,120.0,0
2766,2163.321,3550.0,1509.6641,1.1392264,0.45101762,0.8811413,120.0,0
2767,2163.321,3500.0,1509.6641,1.1136554,0.44101763,0.8652128,120.0,0
2768,2163.321,3450.0,1509.6641,1.0880845,0.43101764,0.84928435,120.0,0
2769,2163.321,3400.0,1509.6641,1.0625135,0.42101765,0.83335584,120.0,0
2770,2163.321,3350.0,1509.6641,1.0369425,0.41101763,0.81742734,120.0,0
2771,2163.321,3300.0,1509.6641,1.0113716,0.40101764,0.8014989,120.0,0
2772,2163.321,3250.0,1509.6641,0.9858006,0.39101765,0.7855704,120.0,0
2773,2163.321,3200.0,1509.6641,0.96022964,0.38101763,0.7696419,120.0,0
2774,2163.321,3150.0,1509.6641,0.93465865,0.37101763,0.75371337,120.0,0
2775,2163.321,3100.0,1509.6641,0.9090877,0.36101764,0.7377849,120.0,0
2776,2163.321,3050.0,1509.6641,0.8835167,0.35101762,0.7218564,120.0,0
2777,2163.321,3000.0,1509.6641,0.8579458,0.34101763,0.7059279,120.0,0
2778,2163.321,2950.0,1509.6641,0.8323748,0.33101764,0.68999946,120.0,0
2779,2163.321,2900.0,1509.6641,0.8068038,0.32101762,0.67407095,120.0,0
2780,2163.321,2850.0,1509.6641,0.7812329,0.31101763,0.65814245,120.0,0
2781,2163.321,2800.0,1509.6641,0.7556619,0.30101764,0.642214,120.0,0
2782,2163.321,2750.0,1509.6641,0.730091,0.29101762,0.6262855,120.0,0
2783,2163.321,2700.0,1509.6641,0.70452,0.28101763,0.610357,120.0,0
2784,2163.321,2650.0,1509.6641,0.678949,0.27101764,0.5944285,120.0,0
2785,2163.321,2600.0,1509.6641,0.65337807,0.26101762,0.57850003,120.0,0
2786,2163.321,2550.0,1509.6641,0.6278071,0.25101763,0.5625715,120.0,0
2787,2163.321,2500.0,1509.6641,0.60223615,0.24101764,0.546643,120.0,0
2788,2163.321,2450.0,1509.6641,0.57666516,0.23101763,0.5307146,120.0,0
2789,2163.321,2400.0,1509.6641,0.5510942,0.22101763,0.51478606,120.0,0
2790,2163.321,2350.0,1509.6641,0.52552325,0.21101764,0.49885756,120.0,0
2791,2163.321,2300.0,1509.6641,0.49995226,0.20101763,0.48292908,120.0,0
2792,2163.321,2250.0,1509.6641,0.4743813,0.19101763,0.46700057,120.0,0
2793,2163.321,2200.0,1509.6641,0.44881034,0.18101764,0.4510721,120.0,0
2794,2163.321,2150.0,1509.6641,0.42323938,0.17101763,0.43514362,120.0,0
2795,2163.321,2100.0,1509.6641,0.3976684,0.16101763,0.4192151,120.0,0
2796,2163.321,2050.0,1509.6641,0.37209743,0.15101764,0.40328664,120.0,0
2797,2163.321,2000.0,1509.6641,0.34652647,0.14101763,0.38735813,120.0,0
2798,2163.321,1950.0,1509.6641,0.32095551,0.13101763,0.37142965,120.0,0
2799,2163.321,1900.0,1509.6641,0.29538456,0.121017635,0.35550115,120.0,0
2800,2163.321,1850.0,1509.6641,0.26981357,0.11101763,0.33957267,120.0,0
2801,2163.321,1800.0,1509.6641,0.24424261,0.10101763,0.3236442,120.0,0
2802,2163.321,1750.0,1509.6641,0.21867165,0.09101763,0.30771568,120.0,0
2803,2163.321,1700.0,1509.6641,0.19310068,0.081017636,0.2917872,120.0,0
2804,2163.321,1650.0,1509.6641,0.16752972,0.07101763,0.2758587,120.0,0
2805,2163.321,1600.0,1509.6641,0.14195874,0.061017632,0.25993022,120.0,0
2806,2163.321,1550.0,1509.6641,0.116387784,0.05101763,0.24400173,120.0,0
2807,2163.321,1500.0,1509.6641,0.09081682,0.041017633,0.22807324,120.0,0
2808,2163.321,1450.0,1509.6641,0.06524585,0.031017631,0.21214475,120.0,0
2809,2163.321,1400.0,1509.6641,0.03967489,0.021017632,0.19621627,120.0,0
2810,2163.321,1350.0,1509.6641,0.014103924,0.011017632,0.18028778,120.0,0
2811,2163.321,1300.0,1509.6641,-0.011467041,0.0010176322,0.16435929,120.0,0
2812,2163.321,1250.0,1509.6641,-0.037038006,-0.008982368,0.1484308,120.0,0
2813,2163.321,1200.0,1509.6641,-0.06260897,-0.018982368,0.1325023,120.0,0
2814,2163.321,1150.0,1509.6641,-0.08817994,-0.028982367,0.11657382,120.0,0
2815,2163.321,1100.0,1509.6641,-0.113750905,-0.03898237,0.100645326,120.0,0
2816,2163.321,1050.0,1509.6641,-0.13932186,-0.048982367,0.08471684,120.0,0
2817,2163.321,1000.0,1509.6641,-0.16489284,-0.05898237,0.06878835,120.0,0
2818,2163.321,950.0,1509.6641,-0.1904638,-0.06898237,0.052859858,120.0,0
2819,2163.321,900.0,1509.6641,-0.21603477,-0.07898237,0.03693137,120.0,0
2820,2163.321,850.0,1509.6641,-0.24160573,-0.088982366,0.02100288,120.0,0
2821,2163.321,800.0,1509.6641,-0.2671767,-0.09898237,0.00507439,120.0,0
2822,2163.321,750.0,1509.6641,-0.29274765,-0.10898237,-0.010854099,120.0,0
2823,2163.321,700.0,1509.6641,-0.31831864,-0.11898237,-0.026782589,120.0,0
2824,2163.321,650.0,1509.6641,-0.3438896,-0.12898237,-0.04271108,120.0,0
2825,2163.321,600.0,1509.6641,-0.36946055,-0.13898237,-0.058639567,120.0,0
2826,2163.321,550.0,1509.6641,-0.3950315,-0.14898236,-0.074568056,120.0,0
2827,2163.321,500.0,1509.6641,-0.4206025,-0.15898237,-0.09049655,120.0,0
2828,2163.321,450.0,1509.6641,-0.44617346,-0.16898237,-0.10642504,120.0,0
2829,2163.321,400.0,1509.6641,-0.47174442,-0.17898236,-0.122353524,120.0,0
2830,2163.321,350.0,1509.6641,-0.49731538,-0.18898237,-0.13828202,120.0,0
2831,2163.321,300.0,1509.6641,-0.52288634,-0.19898237,-0.15421051,120.0,0
2832,2163.321,250.0,1509.6641,-0.5484573,-0.20898236,-0.170139,120.0,0
2833,2163.321,200.0,1509.6641,-0.57402825,-0.21898237,-0.18606748,120.0,0
2834,2163.321,150.0,1509.6641,-0.59959924,-0.22898237,-0.20199597,120.0,0
2835,2163.321,100.0,1509.6641,-0.62517023,-0.23898236,-0.21792446,120.0,0
2836,2163.321,50.0,1509.6641,-0.65074116,-0.24898237,-0.23385295,120.0,0
2837,2191.6711,4950.0,1468.2034,1.8700378,0.72972697,1.3251065,120.0,0
2838,2191.6711,4900.0,1468.2034,1.8444668,0.719727,1.309178,120.0,0
2839,2191.6711,4850.0,1468.2034,1.8188959,0.709727,1.2932495,120.0,0
2840,2191.6711,4800.0,1468.2034,1.793325,0.69972694,1.277321,120.0,0
2841,2191.6711,4750.0,1468.2034,1.767754,0.68972695,1.2613925,120.0,0
2842,2191.6711,4700.0,1468.2034,1.742183,0.67972696,1.2454641,120.0,0
2843,2191.6711,4650.0,1468.2034,1.716612,0.66972697,1.2295356,120.0,0
2844,2191.6711,4600.0,1468.2034,1.6910411,0.659727,1.2136071,120.0,0
2845,2191.6711,4550.0,1468.2034,1.6654701,0.649727,1.1976786,120.0,0
2846,2191.6711,4500.0,1468.2034,1.6398991,0.639727,1.18175,120.0,0
2847,2191.6711,4450.0,1468.2034,1.6143281,0.62972695,1.1658216,120.0,0
2848,2191.6711,4400.0,1468.2034,1.5887572,0.61972696,1.1498932,120.0,0
2849,2191.6711,4350.0,1468.2034,1.5631863,0.60972697,1.1339647,120.0,0
2850,2191.6711,4300.0,1468.2034,1.5376153,0.599727,1.1180362,120.0,0
2851,2191.6711,4250.0,1468.2034,1.5120443,0.589727,1.1021076,120.0,0
2852,2191.6711,4200.0,1468.2034,1.4864733,0.579727,1.0861791,120.0,0
2853,2191.6711,4150.0,1468.2034,1.4609023,0.56972694,1.0702506,120.0,0
2854,2191.6711,4100.0,1468.2034,1.4353315,0.55972695,1.0543221,120.0,0
2855,2191.6711,4050.0,1468.2034,1.4097605,0.54972696,1.0383937,120.0,0
2856,2191.6711,4000.0,1468.2034,1.3841895,0.539727,1.0224652,120.0,0
2857,2191.6711,3950.0,1468.2034,1.3586185,0.529727,1.0065367,120.0,0
2858,2191.6711,3900.0,1468.2034,1.3330475,0.519727,0.9906082,120.0,0
2859,2191.6711,3850.0,1468.2034,1.3074766,0.50972694,0.9746797,120.0,0
2860,2191.6711,3800.0,1468.2034,1.2819057,0.49972698,0.9587512,120.0,0
2861,2191.6711,3750.0,1468.2034,1.2563347,0.48972696,0.94282275,120.0,0
2862,2191.6711,3700.0,1468.2034,1.2307637,0.47972697,0.92689425,120.0,0
2863,2191.6711,3650.0,1468.2034,1.2051927,0.46972698,0.91096574,120.0,0
2864,2191.6711,3600.0,1468.2034,1.1796218,0.45972696,0.8950373,120.0,0
2865,2191.6711,3550.0,1468.2034,1.1540508,0.44972697,0.8791088,120.0,0
2866,2191.6711,3500.0,1468.2034,1.1284798,0.43972698,0.8631803,120.0,0
2867,2191.6711,3450.0,1468.2034,1.1029088,0.42972696,0.84725183,120.0,0
2868,2191.6711,3400.0,1468.2034,1.0773379,0.41972697,0.8313233,120.0,0
2869,2191.6711,3350.0,1468.2034,1.051767,0.40972698,0.8153948,120.0,0
2870,2191.6711,3300.0,1468.2034,1.026196,0.39972696,0.7994663,120.0,0
2871,2191.6711,3250.0,1468.2034,1.000625,0.38972697,0.78353786,120.0,0
2872,2191.6711,3200.0,1468.2034,0.975054,0.37972698,0.76760936,120.0,0
2873,2191.6711,3150.0,1468.2034,0.9494831,0.36972696,0.75168085,120.0,0
2874,2191.6711,3100.0,1468.2034,0.9239121,0.35972697,0.7357524,120.0,0
2875,2191.6711,3050.0,1468.2034,0.8983411,0.34972697,0.7198239,120.0,0
2876,2191.6711,3000.0,1468.2034,0.8727702,0.33972695,0.7038954,120.0,0
2877,2191.6711,2950.0,1468.2034,0.8471992,0.32972696,0.6879669,120.0,0
2878,2191.6711,2900.0,1468.2034,0.8216283,0.31972697,0.67203844,120.0,0
2879,2191.6711,2850.0,1468.2034,0.7960573,0.30972695,0.6561099,120.0,0
2880,2191.6711,2800.0,1468.2034,0.7704863,0.29972696,0.6401814,120.0,0
2881,2191.6711,2750.0,1468.2034,0.74491537,0.28972697,0.624253,120.0,0
2882,2191.6711,2700.0,1468.2034,0.7193444,0.27972695,0.60832447,120.0,0
2883,2191.6711,2650.0,1468.2034,0.69377345,0.26972696,0.59239596,120.0,0
2884,2191.6711,2600.0,1468.2034,0.66820246,0.25972697,0.57646745,120.0,0
2885,2191.6711,2550.0,1468.2034,0.6426315,0.24972697,0.560539,120.0,0
2886,2191.6711,2500.0,1468.2034,0.61706054,0.23972696,0.5446105,120.0,0
2887,2191.6711,2450.0,1468.2034,0.59148955,0.22972697,0.528682,120.0,0
2888,2191.6711,2400.0,1468.2034,0.5659186,0.21972696,0.51275355,120.0,0
2889,2191.6711,2350.0,1468.2034,0.54034764,0.20972697,0.49682504,120.0,0
2890,2191.6711,2300.0,1468.2034,0.51477665,0.19972697,0.48089653,120.0,0
2891,2191.6711,2250.0,1468.2034,0.4892057,0.18972696,0.46496806,120.0,0
2892,2191.6711,2200.0,1468.2034,0.46363473,0.17972697,0.44903958,120.0,0
2893,2191.6711,2150.0,1468.2034,0.43806377,0.16972697,0.43311107,120.0,0
2894,2191.6711,2100.0,1468.2034,0.4124928,0.15972696,0.4171826,120.0,0
2895,2191.6711,2050.0,1468.2034,0.38692185,0.14972697,0.4012541,120.0,0
2896,2191.6711,2000.0,1468.2034,0.36135086,0.13972697,0.3853256,120.0,0
2897,2191.6711,1950.0,1468.2034,0.3357799,0.12972696,0.3693971,120.0,0
2898,2191.6711,1900.0,1468.2034,0.31020895,0.11972696,0.35346863,120.0,0
2899,2191.6711,1850.0,1468.2034,0.284638,0.109726965,0.33754015,120.0,0
2900,2191.6711,1800.0,1468.2034,0.259067,0.09972697,0.32161164,120.0,0
2901,2191.6711,1750.0,1468.2034,0.23349604,0.08972697,0.30568317,120.0,0
2902,2191.6711,1700.0,1468.2034,0.20792508,0.079726964,0.28975466,120.0,0
2903,2191.6711,1650.0,1468.2034,0.18235412,0.06972697,0.27382618,120.0,0
2904,2191.6711,1600.0,1468.2034,0.15678315,0.05972697,0.2578977,120.0,0
2905,2191.6711,1550.0,1468.2034,0.13121219,0.049726967,0.2419692,120.0,0
2906,2191.6711,1500.0,1468.2034,0.105641216,0.03972697,0.2260407,120.0,0
2907,2191.6711,1450.0,1468.2034,0.08007026,0.029726967,0.21011223,120.0,0
2908,2191.6711,1400.0,1468.2034,0.054499287,0.019726967,0.19418374,120.0,0
2909,2191.6711,1350.0,1468.2034,0.028928323,0.009726967,0.17825525,120.0,0
2910,2191.6711,1300.0,1468.2034,0.003357358,-0.00027303296,0.16232675,120.0,0
2911,2191.6711,1250.0,1468.2034,-0.022213608,-0.010273033,0.14639826,120.0,0
2912,2191.6711,1200.0,1468.2034,-0.047784574,-0.020273034,0.13046977,120.0,0
2913,2191.6711,1150.0,1468.2034,-0.07335554,-0.030273033,0.114541285,120.0,0
2914,2191.6711,1100.0,1468.2034,-0.09892651,-0.040273033,0.09861279,120.0,0
2915,2191.6711,1050.0,1468.2034,-0.124497466,-0.050273035,0.08268431,120.0,0
2916,2191.6711,1000.0,1468.2034,-0.15006843,-0.060273033,0.06675582,120.0,0
2917,2191.6711,950.0,1468.2034,-0.1756394,-0.070273034,0.050827328,120.0,0
2918,2191.6711,900.0,1468.2034,-0.20121036,-0.08027303,0.034898836,120.0,0
2919,2191.6711,850.0,1468.2034,-0.22678132,-0.09027303,0.018970348,120.0,0
2920,2191.6711,800.0,1468.2034,-0.2523523,-0.100273035,0.0030418579,120.0,0
2921,2191.6711,750.0,1468.2034,-0.27792326,-0.11027303,-0.012886631,120.0,0
2922,2191.6711,700.0,1468.2034,-0.30349422,-0.12027303,-0.02881512,120.0,0
2923,2191.6711,650.0,1468.2034,-0.3290652,-0.13027303,-0.044743612,120.0,0
2924,2191.6711,600.0,1468.2034,-0.35463616,-0.14027303,-0.0606721,120.0,0
2925,2191.6711,550.0,1468.2034,-0.38020712,-0.15027304,-0.07660059,120.0,0
2926,2191.6711,500.0,1468.2034,-0.40577808,-0.16027303,-0.09252908,120.0,0
2927,2191.6711,450.0,1468.2034,-0.43134904,-0.17027304,-0.108457565,120.0,0
2928,2191.6711,400.0,1468.2034,-0.45692003,-0.18027303,-0.12438606,120.0,0
2929,2191.6711,350.0,1468.2034,-0.482491,-0.19027303,-0.14031455,120.0,0
2930,2191.6711,300.0,1468.2034,-0.50806195,-0.20027304,-0.15624304,120.0,0
2931,2191.6711,250.0,1468.2034,-0.53363293,-0.21027303,-0.17217153,120.0,0
2932,2191.6711,200.0,1468.2034,-0.55920386,-0.22027303,-0.18810001,120.0,0
2933,2191.6711,150.0,1468.2034,-0.58477485,-0.23027304,-0.2040285,120.0,0
2934,2191.6711,100.0,1468.2034,-0.6103458,-0.24027303,-0.219957,120.0,0
2935,2191.6711,50.0,1468.2034,-0.63591677,-0.25027302,-0.23588549,120.0,0
2936,2219.2268,4950.0,1426.2104,1.8848208,0.72901213,1.322792,120.0,0
2937,2219.2268,4900.0,1426.2104,1.85925,0.71901214,1.3068637,120.0,0
2938,2219.2268,4850.0,1426.2104,1.833679,0.70901215,1.2909352,120.0,0
2939,2219.2268,4800.0,1426.2104,1.808108,0.69901216,1.2750067,120.0,0
2940,2219.2268,4750.0,1426.2104,1.782537,0.68901217,1.2590781,120.0,0
2941,2219.2268,4700.0,1426.2104,1.756966,0.6790121,1.2431496,120.0,0
2942,2219.2268,4650.0,1426.2104,1.7313951,0.6690121,1.2272211,120.0,0
2943,2219.2268,4600.0,1426.2104,1.7058241,0.65901214,1.2112926,120.0,0
2944,2219.2268,4550.0,1426.2104,1.6802531,0.64901215,1.1953642,120.0,0
2945,2219.2268,4500.0,1426.2104,1.6546822,0.63901216,1.1794357,120.0,0
2946,2219.2268,4450.0,1426.2104,1.6291112,0.62901217,1.1635072,120.0,0
2947,2219.2268,4400.0,1426.2104,1.6035402,0.6190121,1.1475787,120.0,0
2948,2219.2268,4350.0,1426.2104,1.5779693,0.6090121,1.1316502,120.0,0
2949,2219.2268,4300.0,1426.2104,1.5523983,0.59901214,1.1157217,120.0,0
2950,2219.2268,4250.0,1426.2104,1.5268273,0.58901215,1.0997932,120.0,0
2951,2219.2268,4200.0,1426.2104,1.5012563,0.57901216,1.0838648,120.0,0
2952,2219.2268,4150.0,1426.2104,1.4756854,0.56901217,1.0679363,120.0,0
2953,2219.2268,4100.0,1426.2104,1.4501145,0.5590121,1.0520078,120.0,0
2954,2219.2268,4050.0,1426.2104,1.4245435,0.5490121,1.0360793,120.0,0
2955,2219.2268,4000.0,1426.2104,1.3989725,0.53901213,1.0201508,120.0,0
2956,2219.2268,3950.0,1426.2104,1.3734015,0.52901214,1.0042223,120.0,0
2957,2219.2268,3900.0,1426.2104,1.3478305,0.51901215,0.9882938,120.0,0
2958,2219.2268,3850.0,1426.2104,1.3222597,0.50901216,0.9723653,120.0,0
2959,2219.2268,3800.0,1426.2104,1.2966887,0.49901214,0.9564369,120.0,0
2960,2219.2268,3750.0,1426.2104,1.2711177,0.48901215,0.94050837,120.0,0
2961,2219.2268,3700.0,1426.2104,1.2455467,0.47901213,0.92457986,120.0,0
2962,2219.2268,3650.0,1426.2104,1.2199757,0.46901214,0.90865135,120.0,0
2963,2219.2268,3600.0,1426.2104,1.1944048,0.45901215,0.8927229,120.0,0
2964,2219.2268,3550.0,1426.2104,1.1688339,0.44901213,0.8767944,120.0,0
2965,2219.2268,3500.0,1426.2104,1.1432629,0.43901214,0.8608659,120.0,0
2966,2219.2268,3450.0,1426.2104,1.1176919,0.42901215,0.84493744,120.0,0
2967,2219.2268,3400.0,1426.2104,1.0921209,0.41901213,0.82900894,120.0,0
2968,2219.2268,3350.0,1426.2104,1.06655,0.40901214,0.81308043,120.0,0
2969,2219.2268,3300.0,1426.2104,1.040979,0.39901215,0.7971519,120.0,0
2970,2219.2268,3250.0,1426.2104,1.015408,0.38901213,0.7812235,120.0,0
2971,2219.2268,3200.0,1426.2104,0.98983705,0.37901214,0.76529497,120.0,0
2972,2219.2268,3150.0,1426.2104,0.9642661,0.36901215,0.74936646,120.0,0
2973,2219.2268,3100.0,1426.2104,0.93869513,0.35901213,0.733438,120.0,0
2974,2219.2268,3050.0,1426.2104,0.9131242,0.34901214,0.7175095,120.0,0
2975,2219.2268,3000.0,1426.2104,0.8875532,0.33901215,0.701581,120.0,0
2976,2219.2268,2950.0,1426.2104,0.8619822,0.32901216,0.6856525,120.0,0
2977,2219.2268,2900.0,1426.2104,0.8364113,0.31901214,0.66972405,120.0,0
2978,2219.2268,2850.0,1426.2104,0.8108403,0.30901214,0.65379554,120.0,0
2979,2219.2268,2800.0,1426.2104,0.7852693,0.29901215,0.63786703,120.0,0
2980,2219.2268,2750.0,1426.2104,0.7596984,0.28901213,0.6219386,120.0,0
2981,2219.2268,2700.0,1426.2104,0.7341274,0.27901214,0.6060101,120.0,0
2982,2219.2268,2650.0,1426.2104,0.7085565,0.26901215,0.5900816,120.0,0
2983,2219.2268,2600.0,1426.2104,0.6829855,0.25901213,0.5741531,120.0,0
2984,2219.2268,2550.0,1426.2104,0.6574145,0.24901214,0.5582246,120.0,0
2985,2219.2268,2500.0,1426.2104,0.63184357,0.23901214,0.5422961,120.0,0
2986,2219.2268,2450.0,1426.2104,0.6062726,0.22901215,0.5263676,120.0,0
2987,2219.2268,2400.0,1426.2104,0.58070165,0.21901214,0.51043916,120.0,0
2988,2219.2268,2350.0,1426.2104,0.55513066,0.20901214,0.49451065,120.0,0
