node_id,x,y,z,ux,uy,uz,temp,s11,s22,s12,smises,defect_label
26901,2637.3247,1074.138,59.689075,-0.9826142,0.011846459,-0.44825414,120.0,0.0885901153087616,-0.007816212251782417,-1.5591212511062622,4.9118854105472565,0
26902,2637.3247,1059.1954,59.689075,-0.97059685,0.010958117,-0.4436117,120.0,0.058128565549850464,-0.009108375757932663,-1.5611972957849503,4.915015429258347,0
26903,2637.3247,1044.2529,59.689075,-0.95841694,0.010567627,-0.43849123,120.0,0.028353899717330933,-0.010251054540276527,-1.5630717128515244,4.917452543973923,0
26904,2637.3247,1029.3103,59.689075,-0.9460542,0.009640107,-0.43391013,120.0,0.0030488669872283936,-0.011456573382019997,-1.5649303793907166,4.9208680391311646,0
26905,2637.3247,1014.3678,59.689075,-0.9335086,0.009313219,-0.42876002,120.0,-0.022729963064193726,-0.012471519410610199,-1.5665307641029358,4.922251641750336,0
26906,2637.3247,999.4253,59.689075,-0.92076004,0.008331945,-0.42424458,120.0,-0.04340595006942749,-0.01354716531932354,-1.5682149976491928,4.926505625247955,0
26907,2637.3247,984.4828,59.689075,-0.90781367,0.008083056,-0.41904968,120.0,-0.06584963202476501,-0.014403946697711945,-1.5695369988679886,4.926108330488205,0
26908,2637.3247,969.5402,59.689075,-0.89464325,0.007028789,-0.414607,120.0,-0.0832095742225647,-0.015240170061588287,-1.5711027681827545,4.9312660694122314,0
26909,2637.3247,954.5977,59.689075,-0.8812756,0.0068778615,-0.409351,120.0,-0.1024712324142456,-0.01592066138982773,-1.572132095694542,4.928700417280197,0
26910,2637.3247,939.65515,59.689075,-0.8676618,0.005724817,-0.4049912,120.0,-0.11943018436431885,-0.01632593385875225,-1.573654130101204,4.9318050146102905,0
26911,2637.3247,924.71265,59.689075,-0.85389155,0.0056996513,-0.3996582,120.0,-0.13314884901046753,-0.016950711607933044,-1.5743312239646912,4.930859565734863,0
